game_id,white_id,white_elo,black_id,black_elo,opening,moves,winner 
IVhG2sW4,szleppy,1973,matei_popescu1510,1934,C00,e4 e6 Nf3 d5 exd5 exd5 d4 Nc6 c3 Bg4 Be2 Bd6 O-O Nge7 Nbd2 Qd7 Qa4 O-O-O b4 a6 b5 Na7 c4 dxc4 Bxc4 Nxb5 Rb1 Nc3 Qxd7+ Bxd7 Rb3 Na4 Bxf7 Nb6 Nc4 Nxc4 Bxc4 Bc6 Ne5 Bxe5 dxe5 Nd5 Re1 Rde8 Bb2 Rhf8 Rg3 g6 Bxd5 Bxd5 Rh3 h5 Rd3 Be6 Rde3 Rd8 g3 Rd2 R3e2 Rfd8 f3 c6 Kf2 Kc7 Rxd2 Rxd2+ Re2 Rd1 Ke3 Rd5 Kf4 Bf5 Kg5 Rd8 g4 hxg4 fxg4 Bb1 Kf6 Re8 Rd2 Bxa2 Kxg6 Be6 Kf6 Bd5 g5 Be4 g6,white
IvkMXyFq,matei_popescu1510,1931,rainbow_sweety2022,1924,D00,d4 d5 e3 Nf6 Bd3 c5 c3 Nc6 f4 g6 Nf3 Bg7 O-O O-O Ne5 Bf5 Rf3 Bxd3 Nxd3 Ne4 Bd2 Qb6 Be1 c4 Ne5 Nxe5 fxe5 Qxb2 Nd2 Nxc3,black
IVKVRZ4Y,matei_popescu1510,1618,ramses-n,1740,D02,d4 d5 Nf3 e6 g3 Nf6 Bg2 Be7 O-O h6 c4 dxc4 Nc3 c6 Bf4 b5 Ne5 Bb7 a4 a6 axb5 axb5 Rxa8 Bxa8 Nxb5 O-O Nxc4 cxb5 Bxa8 bxc4,black
iVsFaw2c,gravytrainllc,1662,matei_popescu1510,1657,B10,e4 c6 d3 d5 Qe2 e5 c3 Nf6 Qc2 h6 h3 Be7 Nf3 O-O Be2 Qc7 Be3 Be6 Bc1 Nbd7 Nbd2 Rac8 Nf1 Nc5 Bd2 Rfd8 Be3 dxe4 Bxc5 Bxc5 dxe4 Bb6 Ne3 Bxe3 fxe3 Qb6 Kf2 Rd7 Rhd1 Rcd8 Rxd7 Rxd7 Rd1 Rxd1 Bxd1 a5 b3 c5 Nxe5 Qc7 Nf3 Bd7 Be2 Bc6 Bd3 Qe7 e5 Bxf3 exf6,white
ivW4J9fB,pence,1690,matei_popescu1510,1676,B10,e4 c6 f4 d5 e5 c5 c3 Nc6 Bb5 Bf5 Bxc6+ bxc6 Nf3 e6 d3 h6 h3 Be7 g3 Qb6 Nbd2 Bxd3 g4 Bh7 O-O c4+ Kg2 Bd8 b3 cxb3 axb3 Ne7 Ba3 O-O Bb4 a5 Bd6 Re8 c4 dxc4 bxc4 c5 Rb1 Qc6 Kg3 Bc7 Nb3 Bxd6 exd6 Ng6 f5 exf5 gxf5 Nf8 Kg4 Nd7 Qd2 Qe4+ Qf4 Nf6+ Kg3 Nh5+ Kg2 Nxf4+ Kg3 Ne2+ Kf2 Qe3+ Kg2 Nf4+ Kg3 Bxf5 Rbe1 Qxb3 Rxe8+ Rxe8 Kxf4 Bd7 Ne5 Rxe5 Kxe5 Qe3+ Kd5 Qd3+ Kxc5 Qxf1 Kb6 Qf2+ c5 Qf3 Kxa5 Qc6 Kb4 f5 Kc3 f4 Kd4 f3 Ke3 Kf7 h4 Ke6 h5 Kd5 Kxf3 Kxc5+ Kf4 Kxd6 Kg3 Qe4 Kf2 Qd3 Kg2 Qe3 Kh2 Qf3 Kg1 Qe2 Kh1 Bc6+ Kg1 Qg2#,black
Iwc9w2fk,matei_popescu1510,1925,roquentin91,1914,A45,d4 Nf6 Bg5 e6 e3 Be7 Bd3 h6 Bh4 Nd5 Bxe7 Qxe7 e4 Nf6 Nd2 Nc6 c3 O-O e5 Nd5 Qe2 Nf4 Qe4 Nxd3+ Qxd3 d6 f4 dxe5 fxe5 Qh4+ g3 Qg5 Ngf3 Qe7 O-O b6 Rae1 Bb7 Ne4 a5 a4 Rfd8 Qe3 Qd7 Nh4 Ne7 Rf6 Nd5 Qf2 Nxf6 exf6 g6 Qe3 Kh7 Nf3 Bxe4 Qxe4 Qd5 Qd3 c5,black
iwCqmv6u,aftabahmad65,1838,matei_popescu1510,1834,B12,e4 c6 d4 d5 Bd3 dxe4 Bxe4 Nf6 Bf3 Bf5 Ne2 e6 Ng3 Bg6 c3 Bd6 O-O O-O a3 Nbd7 b4 Qc7 Bg5 h6 Be3 Nd5 c4 Nxe3 fxe3 Bxg3 hxg3 Qxg3 Nd2 e5 d5 e4 Nxe4 Bxe4 Bxe4 Qxe3+ Rf2 Qxe4 dxc6 Qxc6 Rc1 Rad8 Rd2 a5 b5 Qc5+ Kh1 Qe7 a4 Nc5 Rxd8 Rxd8 Qf3 Re8 Rf1 b6 Qa3 Qh4+ Kg1 Re2 Qf3 Qd4+ Kh2 Qh4+ Kg1 Qe7 Qc6 Re1 Qc8+ Kh7 Qf5+ g6 Qf6 Qxf6,black
IWFhMTao,matei_popescu1510,1899,kain36,2022,A40,d4 e6 e3 d5 Bd3 c5 Nd2 Nc6 c3 cxd4 exd4 Nge7 f4 Ng6 Ndf3 Bd6 Ne5 O-O Ngf3 a6 a4 Qc7 O-O Nge7 Ng5 f6 Nxc6 fxg5 Nxe7+ Qxe7 fxg5 Rxf1+ Qxf1 Qc7 h3 Bd7 Qf3 Rf8 Qh5 g6 Qe2 e5 dxe5 Bxe5 Be3 Re8 Qd2 Bc6 Bc2 Rd8 Bd4 Bf4 Qe2 Bxg5 Qe6+ Qf7 Qg4 Bh6 Rf1 Qd7 Qh4 Bg7 a5 Rf8 Rxf8+ Kxf8 Qf4+ Kg8 Bxg7 Kxg7 Qd4+ Kg8 Kh2 Qc7+ Kh1 Qxa5 Qf6 Qa1+ Kh2 Qe1 Qd8+ Kg7 Qc7+ Kf6 Qf4+ Ke6 Qg4+ Kd6 Qb4+ Kc7 Qf4+ Kd7 Qg4+ Kd6 Qf4+ Qe5 Qxe5+ Kxe5 Kg3 d4 Kf2 dxc3 bxc3 Kd5 Ke3 Kc4 Kd2 Bxg2,black
iWggb4b6,elmarbaku,1656,matei_popescu1510,1627,D31,d4 d5 c4 e6 Nc3 c6 Nf3 dxc4 e4 b5 a3 Bb7 Be2 Nf6 Bg5 Be7 O-O O-O b3 cxb3 Qxb3 a6 Rfd1 Nbd7 e5 Nd5 Nxd5 cxd5 Bxe7 Qxe7 Qe3 Rfc8 Bd3 Nf8 h4 Qd7 Ng5 a5 Qf3 h6 Nh3 Rc3 Qg4 Rac8 Nf4 Kh8 Nh5 Ng6 Bxg6 fxg6 Qxg6 R8c4 g3 Rf3 Qg4 Rfc3 Nf4 Qc7 Ng6+ Kg8 Qf4 Qd7 Qf8+ Kh7 Nf4 Rc8 Nxe6 Rxf8 Nxf8+ Kg8 Nxd7 Kf7 Nc5,white
IWGKxhP4,matei_popescu1510,1907,mokhtarfarhoodi,1891,D00,d4 d5 e3 Nc6 c4 e6 Nf3 Nf6 Nc3 Bb4 cxd5 Nxd5 Bd2 O-O a3 Ba5 b4 Bb6 Na4 Nf6 Bd3 Ne7 Qc2 h6 O-O Bd7 Nc5 Bxc5 dxc5 a6 Bc3 Ned5 Bb2 Bc6 Ne5 Be8 Rad1 Qc8 Rfe1 Bb5 e4 Bxd3 Qxd3 Nf4 Qe3 Ng6 Nxg6 fxg6 f3 Qe8 Qb3 Kh7 Rd2 Qe7 Red1 Rf7 Be5 c6 h3 Qe8 Rd6 Re7 R1d2 Rc8 Qd1 Kg8 Bxf6 gxf6 Rd7 Kf7 R2d6 g5 Qd3 Qg8 Rxe7+ Kxe7 Rd7+ Ke8 Qd6 Qf8 Qxe6+,white
IwuVLOhG,matei_popescu1510,1694,phhamada,1706,A45,d4 Nf6 Bg5 Ne4 h4 Nxg5 hxg5 e6 Nf3 Nc6 e3 Be7 g6 fxg6 Bd3 O-O c3 Bf6 Nbd2 e5 d5 Ne7 c4 d6 Ne4 c6 Nc3 cxd5 Nxd5 Nxd5 cxd5 Qa5+ Qd2 Qxd5 Rc1 e4 Bc4 exf3 Bxd5+ Kh8 Bxf3 Bf5 Kf1 Rad8 Bd5 Be5 g3 Bg4 Kg2 Rf5 Rh4 h5 Rch1 Rdf8 Rxg4 Rxf2+ Qxf2 Rxf2+ Kxf2 Bxg3+ Rxg3,white
iwXR1SwQ,matei_popescu1510,1915,fyft,2040,A40,d4 e5 dxe5 d6 exd6 Bxd6 Nf3 Bg4 Nbd2 Nc6 c3 Qe7 h3 Bh5 g3 O-O-O Bg2 Nf6 O-O Ne4 Nxe4 Qxe4 Qd3 Qe7 Qf5+ Kb8 Qxh5 Qxe2 Be3 g6 Qg4 h5 Qa4 a6 Nd4 Nxd4 Bxd4 Rhe8 Qb3 b5 a4 f5 axb5 Qxb5 Qxb5+ axb5 Ra8#,white
IwxsEcVh,i-960-i,1907,matei_popescu1510,1893,B13,e4 c6 d4 d5 exd5 cxd5 Bd3 Nc6 c3 Nf6 Bf4 Bg4 Qb3 Qd7 Nd2 a6 a4 Na5 Qc2 e6 b4 Nc6 Ngf3 Rc8 Qb2 Bd6 Bg3 O-O O-O Bxg3 hxg3 Ne7 Ne5,white
iwXykVW6,sasha_child,1800,matei_popescu1510,1872,D02,d4 d5 Nf3 c5 Bf4 Nc6 e3 Qb6 Nbd2 Qxb2 dxc5 e5 Bg3 Bxc5 Rb1 Qc3 Rb3 Qa5 Nxe5 Nf6 Bb5 Bd7 Bxc6 Bxc6 O-O O-O Ndf3 Ne4 Qd3 Nxg3 hxg3 Rfe8 Ng5 g6 Nexf7 Rf8 Nh6+ Kg7 Ng4 Rae8 Rfb1 a6 Rxb7+ Bxb7 Rxb7+ Re7 Rxe7+ Bxe7 Ne6+ Kg8 Nh6+ Kh8 Nxf8 Bxf8 Qd4+ Bg7 Nf7+ Kg8 Qf4 Qe1+ Kh2 Qc3 Ng5 h6 Qf7+ Kh8 Qe8+,white
iwz94o2v,matei_popescu1510,1875,rostovchanin,1938,D00,d4 d5 e3 a6 Bd3 Nf6 Nd2 e6 f4 Nbd7 Ngf3 b5 c3 c5 O-O Bb7 Ne5 Rc8 Rf3 Be7 Rh3 O-O Bxh7+ Nxh7 Qh5 Ndf6 Qh4 g6 g4 Nh5 Qg3,black
IX9cbBi8,mako1225,1860,matei_popescu1510,1883,A05,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O d6 d3 O-O Nbd2 e5 c4 Nc6 Rb1 a5 a3 a4 b4 axb3 Qxb3 Nd7 Bb2 Nc5 Qc2 f5 e3 e4 dxe4 fxe4 Nd4 Bf5 Nxf5 gxf5 Bxg7 Kxg7 Rxb7 Nxb7,black
ixdrKu06,matei_popescu1510,1865,greategualizer,1945,D00,d4 d5 e3 Nf6 Bd3 Nc6 f4 Bg4 Nf3 Nb4 Bb5+ c6 Ba4 b5 Bb3 a5 c3 Bxf3 Qxf3 Nd3+ Kd2 Nxc1 Rxc1 a4 Bc2 e6 a3 c5 g4 cxd4 exd4 Bd6 Re1 O-O f5 exf5 Qxf5 Ne4+ Bxe4 dxe4 Qxe4 Qh4 Kc2 Qxh2+ Re2 Qf4 Qxf4 Bxf4 Nd2 Rfe8 Rae1 Rxe2 Rxe2 Bxd2 Kxd2 Kf8 Re5 Rb8 Kd3 f6 Rh5 h6 Rf5 Kf7 Rc5 Rb7 d5 f5 gxf5 Kf6 Ke4 Rb6 Rc6+ Rxc6 dxc6 Ke7 Kd5 h5 Ke5 h4 Kf4 Kd6 Kg4 Kxc6 Kxh4 Kd6 Kg5 Ke5 Kg6 Kf4 f6 gxf6 Kxf6 Ke4 Ke6 Kd3 Kd5 Kc2 Kc5 Kxb2 Kb4 Ka2 Kxb5 Kxa3 c4 Kb3 c5 a3 c6 a2 c7 a1=Q c8=Q Qe5+ Qc5 Qb8+ Qb6 Qe8+ Qc6 Qe2+ Kb6 Qe3+ Qc5 Qe6+ Qc6 Qe3+ Qc5 Qxc5+ Kxc5,draw
ixjyBg7b,gunsin,1796,matei_popescu1510,1878,B27,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc3 Nc6 Be3 Nf6 f3 O-O Be2 d5 Qd2 dxe4 Nxe4 Nxe4 fxe4 Nxd4 O-O-O Nxe2+ Qxe2 Qc7 h4 h5 g4 Bxg4 Qb5 Bxd1 Rxd1 a6 Qa4 b5 Qb3 Rac8 Kb1 e6 Bg5 Qc4 Qf3 Qxc2+,black
IXry9qQm,matei_popescu1510,1840,npdss,1835,A45,d4 Nf6 e3 e6 Bd3 d5 Nd2 c5 c3 b6 f4 Be7 Ngf3 O-O O-O Ba6 c4 cxd4 Nxd4 Bc5 Nc2 Nc6 b3 Qe7 Bb2 Rad8 Qe2 e5 fxe5 Nxe5 Bxe5 Qxe5 Nf3 Qe7 Rae1 Bb7 Kh1 g6 cxd5 Nxd5 Ba6 Nc3 Qc4 Bxf3 Rxf3 Ne4 Rf4 Rfe8 Ref1 Nd2 Rxf7 Nxc4 Rxe7 Rxe7 Bxc4+ Kh8 Re1 Rd2,black
iXsJetAF,dashhardeen,1968,matei_popescu1510,1900,B10,e4 c6 d3 d5 Nf3 Bg4 Be2 e6 O-O Nf6 e5 Nfd7 d4 c5 c3 Nc6 Be3 Qb6 Qb3 Bxf3 Qxb6 axb6 Bxf3 Be7 Na3 O-O Nb5 Rfc8 g3 Na7 Nxa7 Rxa7 Rfc1 b5 Be2 c4 a3 Rca8 Rab1 f6 f4 Kf7 Rf1 f5 Kh1 Rg8 g4 g6 Rg1 Raa8 Rg2 Rg7 Rbg1 Rag8 gxf5 gxf5 Bh5+ Kf8 Rxg7 Rxg7 Rxg7 Kxg7 Be8,white
ixVQYCCb,matei_popescu1510,1857,napiher,1818,A51,d4 Nf6 c4 e5 d5 Bc5 Bd2 d6 b4 Bd4 Nc3 O-O e3 Bxc3 Bxc3 c6 Bd3 cxd5 cxd5 Nxd5 Bxh7+ Kxh7 Qxd5 Nc6 Nf3 Be6 Qd3+ f5 Ng5+ Qxg5,black
IXyqNSiF,matei_popescu1510,1846,peonalacecho,1837,A15,c4 Nf6 g3 e6 Bg2 c6 Nc3 d5 cxd5 exd5 Qc2 Be7 e3 O-O Nge2 Nbd7 O-O Nb6 b3 Re8 Bb2 Qd7 Rac1 Qf5 d3 Qh5 Nf4 Qh6 Rfe1 Bd6 Nce2 Ng4 h3 Nf6 Bxf6 gxf6 Qb2 Nd7 a3 Be5 d4 Bd6 Rc2 Kh8 Rec1 Rg8 Kf1 f5 b4 a6 a4 Nf6 b5 axb5 axb5 Ba3 Qb3 Bxc1 Nxc1 Bd7 bxc6 bxc6 Ncd3 Ne4 Nc5 Rab8 Qa2 Be6 Ke2 Ra8 Qb3 Rgb8 Qd3 Qh5+ Bf3 Qh6 h4 Ra1 Bg2 Rba8 Qb3 R1a3 Qb7 Ra2 Rxa2 Rxa2+ Kf1 Rxf2+ Kg1 Qg7 Nfxe6 fxe6 Qxg7+ Kxg7 Nxe4 Re2 Nc5 Kf6 Kf1 Rxe3 Kf2 Ra3 Bf3,white
iy7ocDNH,matei_popescu1510,1543,narag,1528,D00,d4 d5 e3 e6 Bd3 Nf6 Nd2 Be7 f4 O-O Ngf3 Nfd7 O-O f5 Ne5 Nxe5 fxe5 c5 c3 Nd7 Rf3 c4 Bc2 g6 Rh3 Rf7 Nf3 g5 Rg3 g4,black
IYA5k1hF,matei_popescu1510,1745,mobamk,1851,A45,d4 Nf6 e3 e6 Bd3 d5 Nd2 c5 c3 c4 Bc2 b5 f4 Bd6 Ngf3 Qc7 O-O h6 Ne5 Nc6 Rf3 Bb7 Rh3 O-O-O b3 Bxe5 fxe5 Ng4 Qxg4 f5 Qh5 g5 Ba3 Na5 Bd6 Rxd6 exd6 Qxd6 Qg6 cxb3 Nxb3 Nxb3 Bxb3 f4 exf4 Qxf4 Qxe6+ Kb8 Rf1 Qe4 Qxe4 dxe4 Rf7 Re8 Re3,white
IZb35XvF,bobal1979,1881,matei_popescu1510,1911,B10,e4 c6 f4 d5 e5 h5 d4 Bg4 Be2 Bxe2 Nxe2 Nh6 O-O e6 h3 h4 Nd2 Nf5 Nf3 c5 c3 Nc6 dxc5 Bxc5+ Kh2 a6 b4 Be7 a4 b5 axb5 axb5 Rxa8 Qxa8 Ned4 Ncxd4 Nxd4 Nxd4 Qxd4 g6 Be3 Kf8 Qb6 Qe8 Bc5 Bxc5 Qxc5+ Kg7 Ra1 Qb8 Ra5 Rc8 Qxb5 Qxb5 Rxb5 Rxc3 Rc5 Rb3 b5 Kh6 Rc7 Kg7 Rc5 Rb2 Kg1 g5 f5 Kh7 fxe6 fxe6 Rc6 Rxb5 Rxe6 d4 Kf2 Rd5 Ke2 Kg7 Kd3 Kf7 Rf6+ Kg7 Rf5 Kg6 Rf6+ Kg7 Ke4 Rd8 Rd6 Ra8 Rxd4 Kg6 Rd6+ Kf7 Kf5 Ra5 Rf6+ Ke7 Rg6,white
izLN1YpO,matei_popescu1510,1941,iamsosorrynow,1910,A40,d4 e6 e3 d5 Bd3 Nf6 Nd2 Nbd7 f4 c5 c3 Nb6 Ngf3 Nfd7 O-O f5 Ne5 Nf6 Rf3 Be7 Rh3 Bd7 Ndf3 Qc7 Bd2 Rg8 Be1 O-O-O Bh4 h6 Bxf6 gxf6 Nxd7 Qxd7 Rxh6 Rg7 Bf1 Rdg8 a4 Bf8 Rh3 Rg4 a5 Na8 Qc2 Nc7 Ne1 Ne8 Be2 R4g7 Bf3 Nd6 dxc5 Ne4 Bxe4 fxe4 b4 Qc7 c4 Be7 Rd1,white
izQVkE88,niiiiik08,1831,matei_popescu1510,1844,B00,e4 d6 Bc4 Nf6 d3 h6 h3 c6 a3 e5 Nc3 a5 Ba2 Na6 Nf3 Be7 O-O Nc7 Ne2 O-O Ng3 Re8 Nh4 Bf8 Nhf5 Be6 b3 Kh7 Qf3 g6 Nh4 Bg7 Nhf5 gxf5 Nxf5 Bxf5 Qxf5+ Kh8 b4 Qd7 Qf3 axb4 Qg3 Rg8 Qh4 Nh7 f4 exf4 Rxf4 Ne6 Rf5 Raf8 Rb1 Nd4 Rf2 bxa3 Be3 c5 Rbf1 Qd8 Qh5 Ne6 Bxh6 Bxh6 Qxh6 Qg5 Qxg5 Nhxg5 h4 Nh7 Rf5 Nd4 Rxf7 Rxf7 Rxf7 Ne2+ Kh2 Rg4 Kh3 Rg6 Rxb7 Ng5+ hxg5 Rxg5 Rb8+ Kg7 Rg8+ Kf6 Rf8+ Ke5 Ra8 Nf4+ Kh2 Rxg2+ Kh1 Rxc2 Bg8 Nxd3 Rxa3 Kd4 Bd5 Rc1+ Kh2 Nf4 Kg3 Nxd5 exd5 Kxd5 Kf4 Kd4 Ra6 d5 Rd6 c4 Kf3 Rf1+ Ke2 Ra1 Kd2 Ra2+ Kd1 c3 Kc1 Ra5 Rc6 Kd3 Rh6 d4 Rh3+ Kc4 Rh4 Ra1+ Kc2 Ra2+ Kc1 Re2 Kd1 Kd3 Rh3+ Re3 Rh2 Rg3 Rh1 c2+ Kc1 Kc3 Re1 d3 Rf1 d2#,black
J0r1I8KB,edwinmamaril,1958,matei_popescu1510,1950,C02,d4 e6 e4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be2 Nh6 Bxh6 gxh6 O-O Qxb2 Nbd2 Qxc3 Rc1 Qb4 a4 c4 Bxc4 dxc4 Nxc4 b5 d5 bxc4 dxc6 Be7 Qd4 Qc5 Qe4 Qd5 Qxc4 Qxc4 Rxc4 Rb8 Rd1 O-O h3 Rb2 Nd2 Rd8 c7 Rdxd2 Rxd2 Rxd2 Rc3 Rd5 Rb3 Rc5,black
J0Rwk1Zx,chupachux,1681,matei_popescu1510,1683,B10,e4 c6 Nc3 d5 e5 c5 d4 e6 f4 cxd4 Qxd4 Nc6 Qd1 Bd7 Nf3 Rc8 Bd3 Bc5 Na4 Be7 O-O a6 Nc3 Bc5+ Kh1 Nge7 Qe1 O-O Nh4 Nb4 f5 Nxd3 cxd3 Nxf5 Nxf5 exf5 Qg3 Re8 Nxd5 Kh8 Bg5 Qa5 d4 Bxd4 Ne7 Rc2 Nxf5 Bxf5 Rxf5 Qc5 Rxf7 Rc8 Be7 Rc1+ Rf1 Rxa1 Qf4 Rxf1+ Qxf1 Qc1 Qxc1 Rxc1#,black
J12tf28J,matei_popescu1510,1675,gnom2005,1637,A45,d4 Nf6 Bg5 e6 e3 Be7 Bd3 a6 f4 d5 Nf3 b6 Nbd2 Bb7 Bxf6 Bxf6 O-O Nd7 Ne5 Be7 c3 Nf6 Qf3 Rc8 Kh1 c5 g4 c4 Bc2 b5 g5 Nd7 Rg1 Nxe5 fxe5 O-O h4 b4 Raf1 a5 Qh5 g6 Qg4 a4 a3 bxa3 bxa3 Bc6 h5 Bxa3 hxg6 fxg6 Rf6 Rxf6 exf6 Bd7 Qh4 Qf8 Nf3 Bd6 Ne5 Bxe5 dxe5 Rb8 Qh3 Rb2 Rg2 a3 Ba4 Bxa4 Qxe6+ Qf7 Qc8+ Be8 e6 Qb7 Qxe8#,white
J1helIBU,hooshang2020,1770,matei_popescu1510,1830,C01,e4 e6 d4 d5 exd5 exd5 Nf3 Bd6 Bd3 Bg4 O-O Nc6 Re1+ Nge7 c3 Qd7 h3 Bh5 Qc2 Bg6 Bxg6 hxg6 Ne5 Nxe5 dxe5 Bc5 e6 fxe6 Qxg6+ Nxg6 Bg5 O-O Nd2 Bxf2+ Kh1 Bxe1 Nf3 Bg3,black
J22uEGjV,jcjspt,1808,matei_popescu1510,1866,B13,e4 c6 d4 d5 exd5 cxd5 Bd3 Nf6 Bg5 Bg4 Nf3 e6 Nbd2 a6 O-O Be7 Re1 Nc6 c3 O-O Qc2 Bxf3 Bxf6 Bxf6 Bxh7+ Kh8 Nxf3 g6 Bxg6 fxg6 Qxg6 Qe7 Re3 Qg7 Qh5+ Qh7 Qg4 Rg8 Qxe6,white
J3SeX33C,matei_popescu1510,1751,dav9,1751,A40,d4 e6 e3 Nc6 Bd3 Nf6 Nd2 d5 c3 Bd6 f4 O-O Ngf3 Re8 O-O Ne7 c4 Nf5 Qe2 b6 Ne5 Bxe5 fxe5 Nd7 g4 Qg5 Bxf5 exf5 Rxf5 Qh4 Rh5 Qe7 Qd3 g6 Rh3 Qg5 Rg3 Nf8 Nf3 Qf4 exf4 Ne6 cxd5,white
j3X2qYOY,empi29,1718,matei_popescu1510,1667,D31,d4 d5 c4 e6 Nc3 c6 Nf3 dxc4 e4 b5 Be2 Bb4 O-O Nf6 e5 Nd5 Bd2 Bxc3 bxc3 O-O Qc2 Bb7 Rfe1 a6 Bg5 Qc7 Nd2 Nd7 Ne4 h6 Bh4 Rfd8 Nd6 Nf8 Bh5 Rxd6 exd6 Qxd6 Bg3 Qe7 Qe2 c5 Qg4 Nf6 Qh4 cxd4 cxd4 Qd7 Be2 Ne4 Be5 Nh7 Bf3 Nef6 Bxb7 Qxb7 a4 b4 a5 b3 Re3 Nd5 Rg3 f6 Bd6 Kh8 Qg4 b2 Rb1 c3 Ba3 c2 Rc1 bxc1=Q+ Bxc1 Qb1 Qxg7#,white
J4txtilh,xtorch,1772,matei_popescu1510,1798,B27,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc3 Nc6 Be3 Nf6 Be2 O-O Qd2 d5 exd5 Nxd5 Nxd5 Qxd5 Nxc6 Qxc6 Bf3 Qd7 Qxd7 Bxd7 O-O-O Bc6 Bxc6 bxc6 Rd7 Rab8 b3 a5 a4 e6 Rhd1 Bf6 Rc7 Rfc8 Rdd7 Rxc7 Rxc7 Be5 Rxc6 Bxh2 g3 f5 Rc4 e5 Rh4 Bg1 Rh1,white
j4Uf1EBU,jara1983,1893,matei_popescu1510,1875,B12,e4 c6 d4 d5 e5 c5 c3 Nc6 Nf3 Bg4 Be2 e6 O-O Nge7 h3 Bxf3 Bxf3 Nf5 Be3 Qb6 Qd2 cxd4 cxd4 Nfxd4 Rd1 Nxf3+ gxf3 Bc5 Bxc5 Qxc5 Nc3 O-O Rac1 Qe7 Nb5 Nxe5 Qe3 Qg5+ Qxg5 Nxf3+ Kg2 Nxg5 Rc7 Rfc8 Rxb7 a6 Nd6 Rf8 h4 Ne4 Nxe4 dxe4 Rd4 Rab8 Ra7 Rxb2 Rxa6 e3 Re4 exf2 Kf1 Rc8 Rc4 Rd8 Rc1 h6 a4 Rbd2 a5 Rd1+ Rxd1 Rxd1+ Kxf2 Ra1 Ra8+ Kh7 a6 Ra3 a7 Kg6 Kg2 Kh5 Rg8 Rxa7 Rxg7 Kxh4 Rh7 Kg5 Kf3 Kg6 Rh8 f5 Rg8+ Kf6 Rh8 Kg5 Rg8+ Kf6 Rf8+ Rf7 Rh8 Kg7 Re8 Rf6 Re7+ Kg6 Kf4 h5 Re8 Kf7 Rh8 Kg6 Rg8+ Kh7 Rg5 Rh6 Ke5 h4 Rg1 h3 Rh1 h2 Kf4 Kg7 Ke5 Kf7 Kf4 Kf6 Kg3 e5 Kf3 e4+ Kf4 Rh8 Kg3 Ke5 Kf2 f4 Ke2 f3+ Ke3 Rh7 Kf2 Kf4 Kf1 e3 Ke1 Kg3 Kf1 e2+ Ke1 Kg2 Rxh2+ Rxh2 Kd2 f2 Kxe2 f1=Q+ Ke3 Kh3,black
j6p4FTxz,cycchess,1595,matei_popescu1510,1661,A37,c4 g6 Nc3 Bg7 g3 c5 Bg2 Nc6 Nf3 e5 O-O f5 Rb1 Nf6 b3 O-O Nd5 d6 Bb2 e4 Nxf6+ Bxf6 Bxf6 Rxf6 Nh4 g5 Nxf5 Bxf5 e3 Ne5 Qh5 Rf7 f4 Bg4 Qxg5+ Qxg5 fxg5 Raf8 Rxf7 Rxf7 Bxe4 Nf3+ Bxf3 Bxf3 Rf1 Bc6 Rxf7 Kxf7 h4 Kg6 Kf2 a5 a4 Be4 g4 Bc2 Kg3 Bxb3 h5+ Kxg5,black
J7ncGkZo,matei_popescu1510,1941,walsi,1962,A45,d4 Nf6 Bg5 d5 e3 Bf5 Nf3 e6 c4 c6 Nc3 Bd6 Qb3 Qc8 Rc1 Qd7 Nh4 Ne4 Nxf5 exf5 Bh4 O-O f3 Nxc3 bxc3 Qe6 Bf2 b6 cxd5 cxd5 c4 dxc4 Bxc4 Qg6 O-O Nd7 Qc2 Qh6 h3 f4 e4 Rac8 Qd3 g5 e5 Be7 Bb3 Rcd8 Bc2 Nxe5 Qe4 Ng6 Rfd1 Bd6 d5 Rfe8 Qd3 Ne5 Qc3 Rc8 Qb2 Nc4 Qb1 Ne3 Re1 Bc5 Bf5 Nxf5 Qxf5 Bxf2+ Kxf2 Rcd8 Rcd1 Qh4+ Kf1 Rxe1+ Rxe1 Qh6 Re7 Qg6 Qe5 Qb1+ Kf2 Qxa2+ Kg1 Qb1+ Kh2 Qg6 d6 Qxd6 Re8+,white
j8zlUN4k,yishain11,1572,matei_popescu1510,1683,B12,e4 c6 d4 d5 e5 c5 c3 Nc6 Nf3 Bg4 Be3 cxd4 cxd4 e6 Be2 Nge7 O-O Nf5 h3 Bxf3 Bxf3 Be7 a3 Qb6 b4 Nfxd4 Re1 Nxf3+ Qxf3 Qc7 Qg3 Qxe5 Qxe5 Nxe5 Bd4 Nd3 Re3 Nf4 Bxg7 Rg8 Be5 Nxg2 Rg3 Rxg3 fxg3 Ne3 Nc3 Kd7 Rc1 a6 Ne2 Rc8 Rxc8 Kxc8 Nf4 Kd7 Kf2 Nc4 b5 Nxe5,black
